,lang,class,message,created_time,month,year,platform,username
134,english,a,"i hope that the doh, will have an update with their health protocols. if the covid patients had undergo quarantine for more than 14 days and asymptomatic, please let them return to their normal routines. they are not infectious anymore. please have updates. that's very important. philippines has a very slow health care system. ",2021-04-21 12:34:12+00:00,april,2021.0,Facebook,
135,filipino,a,hinahamon ko kayong mga taga doh at who na turukan nyo ang mga palaboy mga badjao at mga baliw na pagala gala pag nagawa nyo yon magpapaturok ako dapat lahat ng mga palaboy badjao at mga baliw dapat turukan nyo yon at dapat imedia nyo yong pagpapaturok at di scripted kung kung di kayo susunod sa sinasabi ko wala rin palang kwenta yang bakuna nyo kasi namimili ng taong tuturukan maging unfair naman kayo sa lahat dahil di lang kami nabubuhay sa mundo anong tingin nyo sa mga pulibi palaboy mga badjao at mga baliw mga hayop,2021-04-22 01:36:43+00:00,april,2021.0,Facebook,
136,filipino,a,kayo lang wag ninyong pilitin ayaw magpabakuna please.,2021-04-20 05:43:51+00:00,april,2021.0,Facebook,
137,filipino,a,nakakatakot na mag pa hospital kasi kong mamatay covid,2021-04-19 13:49:50+00:00,april,2021.0,Facebook,
138,filipino,a,para wala kayong pangamba wag na kayong magpabakuna patuloy naman tayong nabubuhay kahit walang bakuna baka pag nagpa bakuna kayo yan pa ang ika pahamak niyo,2021-04-19 06:46:15+00:00,april,2021.0,Facebook,
139,filipino,a,wag nyo na ipost yang covid nyo tapos ngayong araw na ito nadagdagan ang bilang nang nagka covid mga gago dapat ang ipost nyo yung magandang nangyayari hindi puro mga covid nyo putang ina ng mga to,2021-04-18 13:31:22+00:00,april,2021.0,Facebook,
140,filipino,a,wala ng naniniwala sa inyo kaya tigil tigilan niyo na yan ninenerbyos lang ang tao sa inyo kaya humihina ang resistensya ng tao kaya nag kakasipon ubo lagnat tapos kapag dinala sa ospital dina makahinga kasi iniisip nila na may covid sila. maawa kayo lalo na sa mga napapaniwala niyo !!!!,2021-04-18 12:56:29+00:00,april,2021.0,Facebook,
141,filipino,a,kelan ba kayo mag popost ng covid free dito sa bansa nato!!! puta kasi ehh!!! kahit hindi covid ang sakit ilalagay covid narin... tapos binibilang may sipon ubo sa bansa!!!! papaano tayo makakaalis sa hayop na covid na yan!!!! natural sakit ng tao ginagawang katatakutan ng doh!!! yan oh!!!!! hay buhay!!!!!!! 😤😤😤😤😤😤😤🤬🤬🤬🤬🤬 balik niyo nasa normal ang bansa natin tigilan niyo na katarantaduhan niyo doh di na kami naniniwala sa inyo!!!! puro kayo mema post at fakenews!!!!!!!!!,2021-04-17 11:45:12+00:00,april,2021.0,Facebook,
142,english,a,chile's vaccination rollout was fast and broad. so why are covid-19 cases spiking? chile used sinovac for it's vaccination campaign to over 38.94% of it's population and yet has increasing no. of covid cases including those who received the vaccine. ,2021-04-17 14:00:58+00:00,april,2021.0,Facebook,
143,filipino,a,pag may sore throat wag pumunta ng ospital sure covid agad yan uminom ng luya yun lang,2021-04-18 05:06:14+00:00,april,2021.0,Facebook,
144,filipino,a,sa pag pila pa lang nakakatakot na.. more vaccine sites please!! kulang pa rin ang supply,2021-04-17 01:00:09+00:00,april,2021.0,Facebook,
145,filipino,a,aba dahil biglang madaming namamatay may precaution na? akala ko ba dapat turukan lahat? ayan tayo eh.. ginagawa niyog guinea pig mga tao,2021-04-15 12:36:24+00:00,april,2021.0,Facebook,
146,filipino,a,wala bang blood clotting side effect iyan bakuna ninyo?,2021-04-15 05:43:11+00:00,april,2021.0,Facebook,
147,filipino,a,delikado magpabakuna .period,2021-04-14 12:03:26+00:00,april,2021.0,Facebook,
148,filipino,a,"pasok ka sa covid area ng isang ospital sir ha challenge ko sa iyo yan, tapos paglabas mo sabihin mo sa amin kaagad kung totoo or hindi ha. mag challenge accept na kayo bago mahuli",2021-04-14 10:22:26+00:00,april,2021.0,Facebook,
149,filipino,a,bakunahan niyo sarili niyo wag kayo mandamay ng kapwa niyo,2021-04-14 05:18:11+00:00,april,2021.0,Facebook,
150,filipino,a,kaya nga mas marami ang namamatay kasi ginagawa na nilang sardinas ang mga hospital... ang covid ay lubhang nakakahawa... bakit mo dadalhin sa mga hospital ang mga nahawa sa covid... dapat sa malayo sa mga kabahayan... tulad sa ritm sa muntinlupa city walang mga nakatira sa paligid nito mula noon pa ay doon dinadala ang mga may nakakahawa sakit para doon gamutin...,2021-04-14 03:43:14+00:00,april,2021.0,Facebook,
151,english,n,"vaccine doesnt do anything about covid 19, its just a mind therapy for people and a business of those in this position. some of those who had vaccinated got positive after a days.",2021-04-13 12:46:56+00:00,april,2021.0,Facebook,
152,taglish,a,delikado ang pabakuna ..sure unnoticeable death 2 years after or more adverse side effects,2021-04-13 11:16:40+00:00,april,2021.0,Facebook,
153,filipino,a,nakaka-takot po kase baka mamaya may mga side effect po.,2021-04-13 05:54:12+00:00,april,2021.0,Facebook,
154,filipino,a,"takot ako sa vaccine, hindi ako sigurado ligtas ang buhay",2021-04-13 05:57:23+00:00,april,2021.0,Facebook,
155,filipino,a,"mae xi eh papaano ba naman. matapos mabakunahan, nagkaroon ng sintomas ng covid, inuulit ang pcr test, e di syempre magpa positive kasi ka iintroduce lang nila ng antigen ng covid. tapos isasama na nila sa active case.. hay buhay. saka karamihan sa pcr test na yan false positive at sasabihin nila asymptomatic. ang mga bansa na susunod sunuran sa who ang siyang matataas ang cases....",2021-04-12 13:51:00+00:00,april,2021.0,Facebook,
156,filipino,a,buksan na po ang ekonomiya maawa na kayo gobyerno ng pilipinas! hirap na hirap na po kami may mga anak pa kaming maliliit.,2021-04-12 02:45:36+00:00,april,2021.0,Facebook,
157,filipino,a,"kamusta naman po yung mga narecord na positive cases? asymptomatic to severe cases po? puro recordings nalang po ba?please improve your strategies, hindi po puro ecq lang ang solusyon?? please improve covid prevention management... vaccine?? yes its one of the solution.. tama! pero ang bagal po ee.. so bakit di pa siguro nababakunahan dapat proper icontrol po ang spread diba? thats why asking for improvement🙂",2021-04-11 00:52:17+00:00,april,2021.0,Facebook,
158,filipino,a,doh wala epekto bakuna niyo. simula nung nagpabakuna kapit bahay namin suka siya ng suka duwal ng duwal tapos nilalagnat namamayat na ho siya kakasuka. sobrang delikado po ng bakuna niyo dami po masamang epekto,2021-04-10 11:01:50+00:00,april,2021.0,Facebook,
159,filipino,a,ano po ba ang silbi ng bakuna kung may posibilidad pa din na pwedeng tamaan ulit ng covid ang mga nabakunahan na?,2021-04-02 10:10:21+00:00,april,2021.0,Facebook,
160,filipino,a,boss wala pa din po ba vacinne sa covid,2020-05-01 00:02:55+00:00,april,2020.0,Facebook,
161,filipino,a,mas tumaas ang testing? o mas tumaas pa bilang ng may covid?,2020-04-30 08:29:34+00:00,april,2020.0,Facebook,
162,filipino,a,sana po lord wala ng mamamatay dahil sa covid19,2020-04-30 02:03:57+00:00,april,2020.0,Facebook,
163,filipino,a,totoo ba yan kay fabunan vaccine bakit hindi subukan kung approved na ba ito oh hindi,2020-04-28 12:03:59+00:00,april,2020.0,Facebook,
164,filipino,a,"concrete plan naman po pakireport, then yung updates ng plan by the numbers then timeline ng plan and execution. thanks. baka may summary na infographics ng plan mas maganda po.",2020-04-28 03:11:39+00:00,april,2020.0,Facebook,
165,english,a,"#malachi316covid19 because of the pandemic there is lockdown, recession, and hungry people. what's next, fall of usd and possible war. the virus should be our last fear. what should be your main concern?",2020-04-26 13:59:57+00:00,april,2020.0,Facebook,
166,filipino,a,"bakit sabi ng health center nyo. pag nag negative ka sa swab test o x-ray. kailangan parin tapos yung 14 days quarantine para makakuha ng fit to work. imbis na makatulong, dahil wala ng makain. lalo pa tuloy malulugmok sa kahirapan.😅",2020-04-26 11:07:57+00:00,april,2020.0,Facebook,
167,filipino,a,"2018 pababa,wala pa yung covid,hindi pa nadi discover,common na nararamdaman na yang mga sintomas na ganyan....ano ho ba mangyayare kung may covid ka?lalala ba?magkakaroon ka ba ng heart,lungs,respiratory problem....ganun ho ba yon?....paki explaine ho para maiwasan thanks👌",2020-04-26 11:10:47+00:00,april,2020.0,Facebook,
168,filipino,a,doh mam sir pwede po ba magpadala kayo ng mga tauhan niyo po dito sa alsea subd. paranaque pwede po paimbestigahan niyo po dito sa subd. na to kasi my isang american dito na pui kinuha ng brgy. tapos pinauwi tapos naging positive tinago nila para di daw mag panic mga tao hanggang ngayon walang aksyon dito brgy.,2020-04-26 05:48:05+00:00,april,2020.0,Facebook,
169,filipino,a,"paano matatapos ang lockdown kung di naman nagagamot ang 7,000+na covid positive.",2020-04-26 07:32:30+00:00,april,2020.0,Facebook,
170,filipino,a,hello maam sir tanong ko lang po paano mapabakuna ang anak ko 6 months na po siya walang bakuna sana po mabigyan ng proteksyon ang mga bata lalo na ngayon na may covid salamat,2020-04-24 07:17:38+00:00,april,2020.0,Facebook,
171,filipino,a,"tanong lang po sana masagot: sinasabi po kasi incubation period is 1-14 days. halimbawa po hindi po alam nung infected na tao kasi asymptomatic, after 14 days ba mawawala na ang virus o kailangan pa rin nang treatment?",2020-04-23 13:15:44+00:00,april,2020.0,Facebook,
172,filipino,a,please isara lahat ng public hospital sa pilipinas para walang pilipino na mamatay sa covid 19 kasi duda ako dyan.,2020-04-23 13:29:47+00:00,april,2020.0,Facebook,
173,taglish,a,"di ba po dapat mas maganda na walang covid positive na naka home quarantine lang kahit mild pa? dapat po sa hospital, kung hindi enough ang kagamitan sa hospital sa mga quarantine facilities na lang kasi imagine yung mga doctors na with complete ppe,knowlegde and experience nahahawaan pa at namamatay yung pa kayang mga nagbabantay sa covid patient na nasa bahay lang at hindi naman ganon ka expert? i think you should change other things in your protocol.",2020-04-23 10:19:24+00:00,april,2020.0,Facebook,
174,filipino,a,tama nga mayroon nang nagka positive kahit quarantine na sa bahay kahit anong ingat nagka covid parin siguro pwede siya makuha sa hangin kahit malayo ka na,2020-04-23 10:42:07+00:00,april,2020.0,Facebook,
175,filipino,a,sir loob ba ng dalawang linggo malalaman ba kung ikaw ay mabubuhay o mamatay sa sakit na covid?,2020-04-23 05:09:54+00:00,april,2020.0,Facebook,
176,filipino,n,"good day maam. tanong lang po ako, kung ilang patient na positive sa covid 19 ngayong araw na ito. .all in quezon city. thank you. god bless",2020-04-23 05:30:36+00:00,april,2020.0,Facebook,
177,filipino,a,may tanong lang po ako ayon sa who baka masabay daw po ang pagkalat ng measles saan po ba pwede pabakunahan ang mga bata laban sa tigdas,2020-04-23 03:16:50+00:00,april,2020.0,Facebook,
178,filipino,a,totoo po bang may iba pang sintomas ang covid19 like mga allergies po ?,2020-04-22 03:04:46+00:00,april,2020.0,Facebook,
179,taglish,a,"doh, nalalagas na po ang mga medical frontliners natin. maybe dapat po matukoy ang root cause ng pagkakasakit nila. if i may suggest, why not delegate po ng hospitals/medical facility na strictly for covid-related cases lang talaga then the rest gawin pong covid-free? as in i-concentrate pa sa select hospitals and lahat po ng covid-related resources and grants i-concentrate din po sa mga facilities na ito, strategically located dapat sila para accessible at may sapat na transpo service allotted for patient mobilization, emergency response, and separate para naman sa personnel nila. maglaan din ng accommodation at quarantine facility for the staff. yung mga non-covid facilities can operate as usual but with stringent measures din. ang kaibahan lang, covid facilities are exposed to probable and confirmed covid cases, the rest hindi. pwedeng mag-collect ng data and compare kung yung isang group exposed sa covid patients, the other group hindi naman, aralin ang prevalence at try to figure out kung ano pa kaya ang ibang source ng pagkahawa ng mga health workers aside from exposure to covid patients. you have two control groups na pwedeng pagkuhaan ng data para matukoy ang totoong dahilan ng pagkakasakit nila at para mahanapan din ng solusyon. pwede rin po kasi na nahahawa outside of work ang mga medical frontliners kaya dapat limited din ang movement nila. pwede din i-pool lahat sa covid facilities lahat ng may experience and expertise dito and give them all the resources and incentives they need. the 'covid-free' facilities will serve naman the usual patients and those displaced from the hospitals na gagamiin as strictly-for-covid-cases. malilimitahan di lang ang chance ng hawaan among patients kundi ang exposure ng mga medical staff. for this to work, dapat may maayos na sistema to direct patients sa tamang hospital na dapat puntahan. pwedeng via mas pinagbuti pang public information dissemination sa community level talaga and effective bhert program. goodluck po",2020-04-22 02:40:26+00:00,april,2020.0,Facebook,
180,filipino,a,help po. dinala po sa mga pui yung tatay ng kaibigan ko samantalang ipapagamot lang po siya sa ospital dahil may sakit siya. wala naman pong symptoms ng covid!😭,2020-04-20 05:08:51+00:00,april,2020.0,Facebook,
181,filipino,a,bakit po hangaang ngayon wala pa din balita kung pwede na gamitin ang antiviral medicine ni doctor ruben fabunan para sa covid 19😷,2020-04-19 09:10:55+00:00,april,2020.0,Facebook,
182,filipino,a,question po.yung pui dito sa condo namin ang dami po residents dito more than 1000.nag positive na siya sa swab test so confirmed covid pero asymptomatic pero home quarantine pa din siya advise doh di po pa positive na kaya nga nag open kayo rizal at picc para dun pui.ito confirmed na po pero home quarantine pa din.please.enlighten us.kung positive na po ayaw pa din ilipat sa mga ginawa niyo bagong quarantine facility,2020-04-19 09:13:29+00:00,april,2020.0,Facebook,
183,filipino,a,wag niyo na sana pahabain ang lockdown o quarantine marami kasing tao na nagugutom palibhasa kayo may ayuda agad yung ibang tao kasi di na inaabot ng ayuda marami ng mamatay pag ka pinahaba niyo pa yan at babagsak ang pilipinas sa ginagawa niyong ganyan!,2020-04-19 09:13:48+00:00,april,2020.0,Facebook,
184,filipino,a,"good pm po tanong ko lang po bakit ang unihealt southwoods e wala pa ring pang covid test at isa nagtanong kami f cover b ng philhealth kapag magpacovid test e or kapag nagpositive sa test e hindi daw po cover sa kanila,wala na din daw sila pang covid test na gamit sa ngayon kung kaya di makapag covid test sa ngayon.",2020-04-19 08:18:35+00:00,april,2020.0,Facebook,
185,filipino,a,"good afternoon po , concerned lang po kasi ako sa mga baby na hindi na nababakunahan gaya ng anak ko . baka po mabigyan niyo ng paraan kung paano makakapag bakuna kahit nasa bahay lang kami . sa ngayon measles vaccine po ang dapat na maibakuna sa baby ko . kaso buhat ng dumating ang covid-19 , nahinto po pati pag babakuna . kung may bakuna naman , di rin namin mailabas ang mga baby . sana po gumawa ng paraan kahit door to door na muna kahit ngayon lang na may covid pa . kagaya nang paglilibot ng mga bhw nung nagbabakuna sila laban sa polio virus. maraming salamat po . god bless your team .",2020-04-19 06:04:27+00:00,april,2020.0,Facebook,
186,filipino,a,"kahit gawin namin yan kung yung protocol ng hospital hindi na tumanggap ng patient na may covid symptoms eh mahahawaan kami sa ginagawa nyong kapalpakan.yung kapitbahay namin nagpunta sa san lazaro hospital hindi tinanggap may covid symptoms, dapat daw makikipagcoordinate sa barangay..umuwi sa bahay..ayun kinabukasan patay..ngayon pui buong family..naka lockdown buong eskinita.yung pui pum na family nandyan lang sa bahay.aantayin niyo pa na may mamatay ulit?bakit hindi nyo man lang itest ung buong family???😡😡",2020-04-19 06:20:42+00:00,april,2020.0,Facebook,
187,filipino,a,tanong lang po sana kung yung 6k plus na confirmed and suspected or probable covid 19 kailan po plano mailipat sila sa mga quarantine facilities para doon niyo po sila magamot? kasi hanggat nasa mga bahay bahay yung mga suspected na positive eh malabo po na flattened ang curve.. kasi makakahawa at makakahawa lang din po sila.. dapat po sila uyng ma isolate at ma quarantine sa mga quarantine facilities at totally mahiwalay sa mga healthy people sa community. asap!,2020-04-18 12:43:46+00:00,april,2020.0,Facebook,
